Date,MSW,glasso,equally.weighted,?=0,?=0.005,?=0.025,?=0.05,?=0.15,?=0.7,?=1,emp
06/16/2018,26.35258131,35.89573946,35.54486415,43.30654428,38.46071866,36.71241476,39.93732678,34.03763452,24.80705153,24.33091562,60.00514591
06/17/2018,26.62283342,35.93297408,35.54078506,43.69468033,38.48770808,36.30924896,39.49874588,33.66384244,24.53462721,24.0637201,59.72612573
06/18/2018,26.38202276,36.61768368,36.2224558,43.36577428,39.01823263,37.49879395,40.79278353,34.76671998,25.33841808,24.85208335,60.7793222
06/19/2018,27.43720121,36.8777922,36.48194314,43.37640434,39.12397396,37.64406789,40.9508187,34.9014096,25.43658155,24.94836272,61.12652065
06/20/2018,27.84408686,36.40726405,36.03042558,42.96376778,38.95554027,37.32630464,40.60514231,34.60679783,25.22186482,24.73776717,60.03564306
06/21/2018,27.67594779,36.3590712,35.93072978,43.35599077,39.00236126,37.14800629,40.41118179,34.44148988,25.10138634,24.6196011,59.73081971
06/22/2018,27.45219066,32.88375998,32.44709881,43.07493602,36.96998578,32.36319609,35.20606167,30.0052897,21.86822845,21.44849906,52.1627774
06/23/2018,24.5341294,32.89988152,32.44544003,43.09588991,37.21560932,32.32725613,35.16696465,29.97196824,21.84394336,21.42468008,51.70462947
06/24/2018,24.81616445,32.03182245,31.57073925,43.49280801,37.4282118,31.94913826,34.75563194,29.62139915,21.58844424,21.1740849,50.66087195
06/25/2018,24.32412591,32.35368359,31.89377986,43.12137469,37.48437955,32.40489055,35.25141867,30.0439464,21.89640193,21.47613179,51.12263013
06/26/2018,24.65517266,30.24807384,29.40192465,43.02308333,36.99667133,30.86239343,33.57342468,28.613832,20.85411677,20.45385179,47.05917275
06/27/2018,23.48164281,30.78999486,29.96771847,42.65725329,37.01472298,31.73565375,34.52339441,29.42346862,21.44419001,21.03259943,48.52359039
06/28/2018,23.88099852,29.50218319,28.67727668,42.53705939,36.21060832,30.08048216,32.72282833,27.88888894,20.32576925,19.93564515,45.75377786
06/29/2018,22.79134246,30.58869699,29.73328948,43.07627989,37.59922104,31.35080386,33.94710267,28.38845753,20.55557734,19.93564515,47.27440335
06/30/2018,23.75943562,31.39533005,30.55612138,42.75149046,38.5575821,32.32851255,34.78608832,28.71888007,20.70658952,19.93564515,48.53204251
07/01/2018,24.55557356,31.23332035,30.40340344,42.74268752,38.31685023,32.10948157,34.55732772,28.57493362,20.6410812,19.93564515,48.42365991
07/02/2018,24.39162042,32.53210579,31.72352128,42.83953398,40.01266095,33.62904216,35.78102199,29.19643252,20.92444345,19.93564515,50.69402228
07/03/2018,25.69008267,32.1121577,31.29697428,43.20816824,39.86136154,33.35174725,35.50236073,29.17677637,20.91555191,19.93564515,50.5100389
07/04/2018,25.23486053,32.20046717,31.39816586,42.82949029,39.91621548,33.48300171,35.61590688,29.22459149,20.93718665,19.93564515,50.53163725
07/05/2018,25.50823098,32.14769387,31.31812629,43.64534858,39.75359161,33.17932624,35.28337446,29.0104518,20.84035408,19.93564515,50.76374053
07/06/2018,25.33642801,31.83056859,31.01225945,43.24958482,39.52176949,33.05176858,35.23771681,29.00553425,20.84035408,19.93564515,50.07648878
07/07/2018,25.38303893,32.81139154,31.94112364,43.72295449,40.56738724,33.93652612,35.84875548,29.2186328,20.84035408,19.93564515,51.60964402
07/08/2018,25.99322746,32.11968235,31.27256547,43.28237054,40.21099969,33.69026863,35.72628379,29.18821987,20.84035408,19.93564515,50.47077372
07/09/2018,25.78859851,31.51417733,30.63369734,43.67586882,39.36324059,32.70024203,35.18558106,29.03710747,20.84035408,19.93564515,48.39804839
07/10/2018,25.27135318,29.7638443,28.95700306,43.1066059,36.98316404,30.57469917,33.66525471,28.49540123,20.84035408,19.93564515,45.52339644
07/11/2018,23.68522617,29.94966203,29.12909072,43.13212616,37.53735839,31.07620821,34.06930518,28.65271851,20.84035408,19.93564515,45.28809629
07/12/2018,24.04779976,29.11423839,28.33894174,42.65806226,36.51414862,30.21582872,33.4608319,28.4365853,20.84035408,19.93564515,44.13680235
07/13/2018,23.37294478,29.58640188,28.808047,43.07194954,36.66738787,30.33770918,33.59065611,28.54691601,20.92121228,20.01299318,44.74809577
07/14/2018,23.59507511,29.63213498,28.85510117,43.08240011,36.81980629,30.48460802,33.77501861,28.70359592,21.03603847,20.12283461,44.80178818
07/15/2018,23.64173148,30.28502978,29.52922679,42.6896546,37.03511892,31.00800803,34.71556729,29.50291832,21.62183883,20.68320456,45.45469433
07/16/2018,24.2084677,32.20895406,31.43745411,42.78898455,38.51144832,32.71643601,37.12704843,31.55230817,23.12377761,22.11994207,46.88757186
07/17/2018,25.88143789,33.77247621,32.96727362,43.34227115,40.80294829,35.03202333,40.14964869,34.12105573,25.00633868,23.92077853,48.39444467
07/18/2018,27.4994669,33.51686971,32.74311916,43.35397441,40.99170339,35.07419401,40.06838673,34.0519955,24.95572643,23.87236343,48.60139748
07/19/2018,27.19177774,33.39309605,32.61919244,42.95828848,41.22388465,35.17017938,40.06740649,34.05116244,24.95511591,23.87177941,48.13846773
07/20/2018,27.20679498,31.88603865,31.10559436,43.35992895,40.63758741,34.31220993,39.08997016,33.22049118,24.34634087,23.28943215,44.99692933
07/21/2018,26.19902843,32.52948408,31.74532611,43.37029867,41.06103456,34.83380533,39.68419446,33.72549088,24.7164406,23.64346533,46.44117421
07/22/2018,26.62490284,32.15632643,31.38066391,42.94679225,40.86004799,34.70592413,39.53850661,33.6016785,24.62570208,23.55666589,45.64733959
07/23/2018,26.5699563,32.18417172,31.39827552,42.99183626,41.92816298,35.91181869,40.91231442,34.76920486,25.48134851,24.37516752,45.57056398
07/24/2018,27.00655983,33.82531361,33.00276177,43.09493476,44.61471066,39.01719764,44.45009793,37.77577932,27.68478031,26.48294526,49.05360746
07/25/2018,28.96202534,33.89281815,33.08553533,43.06075505,43.99814781,38.37080648,43.71370086,37.14995452,27.22613134,26.04420689,49.0917487
07/26/2018,28.30830011,33.19835945,32.39315885,43.0274936,42.88940445,37.01641532,42.17071922,35.83865631,26.26511866,25.12491311,47.09171718
07/27/2018,27.60540631,33.75814154,32.92440017,43.35838194,44.01173711,37.83310815,42.95071152,36.49945949,26.74940228,25.5881733,48.33904963
07/28/2018,28.16668652,33.8515576,33.00229888,43.34293091,44.1461727,37.84601364,42.93179548,36.4832728,26.73753952,25.57682552,48.49945926
07/29/2018,28.24509662,33.67369577,32.83594671,43.02850906,44.27646926,37.90245479,43.26843071,36.77482345,26.95120859,25.78121891,48.65497108
07/30/2018,28.25799059,32.88145613,32.04217683,42.6013568,44.00856323,37.21417055,42.48386888,36.11034377,26.46423057,25.3153813,48.42960052
07/31/2018,27.91966852,31.90628264,31.09467014,41.84590227,41.8970746,35.66017344,40.79268552,34.67375401,25.41139533,24.30825111,46.00144027
08/01/2018,26.41031724,31.59980594,30.80938194,41.8250601,41.19494405,35.71468972,40.85857211,34.72692371,25.45036187,24.34552605,45.07256205
08/02/2018,26.00231703,31.21349263,30.40855284,41.74573149,40.83129588,34.6484554,39.31180032,33.41017772,24.48535667,23.42241308,44.72982989
08/03/2018,25.5111658,31.17204138,30.37858873,41.31339951,40.12424096,34.31114625,38.92909265,33.08492344,24.24698718,23.19439154,43.96235842
08/04/2018,25.41035686,29.24875151,28.17997058,41.21870004,37.89547399,32.39025782,36.74967132,31.23268433,22.8895345,21.89586778,41.05024413
08/05/2018,24.2503026,30.30982261,29.51566755,41.2295627,38.09254223,32.6527481,37.04749024,31.48579365,23.07503103,22.07331165,41.76105546
08/06/2018,24.46113853,29.02359578,27.92913758,41.5971412,37.4614323,32.16149335,36.49011738,31.01209552,22.72787132,21.74122262,40.5686906
08/07/2018,24.03592004,27.83391388,26.78340311,41.54865998,36.35457309,30.86112512,35.01473225,29.75820028,21.80892762,20.86217156,39.42838482
08/08/2018,22.89888293,25.48323078,24.46149579,41.43420359,33.85585459,28.6197203,32.47165614,27.5968995,20.22497255,19.34697819,36.80892197
08/09/2018,21.01940208,26.36694354,25.32063741,41.50211146,35.23009099,29.67745781,33.67175483,28.61683525,20.97245407,20.0620105,38.26382646
08/10/2018,21.85220354,25.02366024,24.04886534,41.40505024,33.11049819,27.83282209,31.11733735,26.04610719,19.08844154,18.25978559,37.72172205
08/11/2018,20.42318658,24.46973664,23.49398846,41.82966454,33.6995839,28.22602454,30.77234946,25.08795769,18.38624138,17.58806892,38.16671688
08/12/2018,20.10674509,24.50798698,23.54304488,41.43657292,33.84358643,28.3235379,30.70536611,24.88934235,18.24068192,17.4488284,37.91477925
08/13/2018,20.37152672,22.22293389,20.71207738,41.43016079,33.7088583,28.01063253,28.8730536,22.1704852,16.24810985,15.54275667,37.87923688
08/14/2018,19.60735207,21.5812555,20.1272724,41.0047374,33.18093281,27.55104397,28.25103654,21.576811,15.81302313,15.12655768,37.44848868
08/15/2018,19.24040662,21.81021789,20.32998439,41.42856142,33.75823406,28.02081802,28.66518458,21.84052275,16.00628988,15.31143444,37.88965841
08/16/2018,19.44225616,22.03015628,20.5151732,41.43523834,33.89819879,28.16672805,29.02375278,22.2762679,16.32563495,15.61691629,37.92665106
08/17/2018,19.65685631,25.00370505,23.94194977,41.14464388,35.18915383,31.86981917,32.0292661,24.53828029,17.95885041,17.17923158,38.05078699
08/18/2018,21.18686774,23.59335901,22.61167285,41.47311852,34.34014971,29.36424731,29.78215743,22.86879273,16.76551011,16.03769585,38.0732402
08/19/2018,20.15780597,24.05717156,23.0494258,41.50357602,34.77736751,30.34775261,30.40698897,23.3150378,17.07426294,16.3330453,38.20741828
08/20/2018,20.56161009,22.65686804,21.71672529,41.81609067,33.70508037,27.88574687,27.60158838,21.14732287,15.47767279,14.80576536,38.15627888
08/21/2018,19.4077679,23.17694547,22.20001369,41.4925765,34.6545108,29.04302703,28.44974715,21.78092977,15.93252639,15.24087313,38.17921212
08/22/2018,20.09827492,21.67866031,20.05274279,41.44532947,34.05085837,27.76109986,27.29423874,20.93862253,15.33955868,14.67364698,37.99512635
08/23/2018,19.51653082,23.08924434,22.00948355,41.11783864,34.88516208,28.48045559,27.89537453,21.38679131,15.66076653,14.98091074,37.97664802
08/24/2018,20.07402112,23.35630638,22.24080036,41.5788716,35.85944248,29.08789273,28.45465742,21.70617355,15.88622045,15.1965774,38.53198656
08/25/2018,20.49016342,23.32989473,22.21598104,41.59420104,36.08939009,28.8725605,28.30545122,21.77982285,15.95453892,15.26193007,38.59518627
08/26/2018,20.56608031,23.1168153,22.0235107,41.1820312,35.78969836,28.42654355,27.83643344,21.32117949,15.61104123,14.93334409,38.22452988
08/27/2018,20.37652819,24.08790425,22.92442324,41.27184975,36.72389257,29.43868803,28.8431955,22.14018396,16.21438737,15.51049812,38.4797351
08/28/2018,21.1860358,25.00074608,23.77430052,41.36421768,37.83581345,30.49593434,29.8633696,22.87510924,16.74890436,16.02181099,38.77774146
08/29/2018,21.92565941,24.66700739,23.47451755,41.72416162,37.57300572,29.85542092,29.26474084,22.50419156,16.48406386,15.76846758,38.99889073
08/30/2018,21.66762096,24.27348335,23.11832735,41.68819588,37.20368578,29.34119295,28.73836481,22.03075632,16.13199356,15.43168115,38.90084078
08/31/2018,21.47367361,24.55321001,23.3852646,41.71928285,37.76731688,29.95245448,29.3370677,22.48972041,16.46806944,15.7531675,38.99364321
09/01/2018,21.54820455,25.41094108,24.17408308,41.40803236,39.17264648,31.45762113,30.81131001,23.61987077,17.29562061,16.54479352,38.95245164
09/02/2018,22.36214421,25.51362977,24.26722279,41.435682,39.37539332,31.46492414,30.81846298,23.62535422,17.29963586,16.54863446,39.07300799
09/03/2018,22.50441866,25.2345252,24.00632825,41.42969605,39.26952347,31.35499086,30.71078833,23.54281111,17.23919377,16.49081625,39.05383202
09/04/2018,22.2778237,25.47324126,24.22125807,41.47697034,40.12754594,32.25218566,31.58954986,24.21646743,17.73247776,16.96268609,39.20671571
09/05/2018,22.45260659,22.28631436,21.2726336,41.98619925,35.89832313,28.16774221,27.58902315,21.14967397,15.48682212,14.8145175,38.88185626
09/06/2018,19.77280014,22.25142539,21.26156033,41.48781195,34.78849277,27.50469485,26.9395984,20.65182664,15.12227404,14.46579496,38.17036514
09/07/2018,19.3155273,21.79275304,20.83302357,41.81852367,34.29844804,26.63888519,26.2364516,20.11279611,14.72756961,14.08822521,38.30718494
09/08/2018,18.82574341,20.12144038,18.36476153,41.28570824,32.82036791,25.03361282,24.9639277,19.13728257,14.01325105,13.40491622,37.57546076
09/09/2018,17.97402112,20.30895153,18.53420253,41.34112967,33.1602796,25.18474432,25.26870769,19.37092613,14.18433625,13.56857437,37.7220599
09/10/2018,18.19429704,20.26913218,18.50012856,41.35038616,33.30012328,25.07945054,24.75442461,18.97667805,13.89564859,13.29241904,37.77827674
09/11/2018,18.19210711,19.89489679,18.17665796,41.31676218,33.06463432,24.24227773,23.84527673,18.27972762,13.38530752,12.80423259,37.76170999
09/12/2018,17.91799314,19.74519451,18.03960815,41.31932479,33.18036986,24.12746914,23.59431183,18.08733858,13.24443089,12.66947161,37.82122029
09/13/2018,17.97879259,20.80521888,18.97569693,41.80942714,34.39373419,25.94308975,24.9019176,19.08974579,13.9784423,13.37161856,38.39223402
09/14/2018,18.82371573,20.75080696,18.91909962,41.44295402,34.36945008,25.24978991,24.2364419,18.57959384,13.60488418,13.01427712,38.49027731
09/15/2018,18.7758653,21.05120235,19.18466222,41.46078731,34.52997914,25.32564654,24.30925419,18.63541155,13.64575662,13.05337524,38.687912
09/16/2018,19.0043546,20.98880065,19.13242295,41.44714666,34.39239183,25.23722056,24.224377,18.57034492,13.59811167,13.00779861,38.50039273
09/17/2018,18.92027158,19.82156185,18.10331314,41.30497395,33.12397559,23.70766836,22.75621021,17.44485204,12.77397093,12.21943498,37.89742461
09/18/2018,17.89333974,20.67014416,18.85531925,41.35767209,33.59574333,24.45678961,23.47526703,17.99607914,13.17760628,12.60554795,38.04604428
09/19/2018,18.55387971,20.72482528,18.9063558,41.37298928,33.73907315,24.17959805,23.20919998,17.79211283,13.0282522,12.46267755,38.13685397
09/20/2018,18.62880562,22.8728473,21.69993036,41.44869932,34.37181309,25.44278938,24.42169575,18.72160896,13.70887457,13.11375314,38.63517927
09/21/2018,19.72732169,24.40726817,23.13350951,41.1667621,35.48843728,26.98856436,25.93205786,19.87944866,14.45053619,13.82321819,38.71588309
09/22/2018,21.17551419,24.11540457,22.85725408,41.54177448,35.42002864,26.64699278,25.59312837,19.61962618,14.12830749,13.5149779,38.82750508
09/23/2018,21.03576171,24.68928739,23.39620063,41.15293086,35.3601717,26.81923385,25.76660514,19.75261303,14.25110759,13.63244707,38.57863185
09/24/2018,21.13131125,23.36232628,22.15553421,41.4772983,34.747773,25.74924336,24.71617582,18.94735662,13.64382541,13.05152786,38.60179622
09/25/2018,20.15454753,23.02172812,21.85332273,41.4095937,33.95409014,24.88786589,23.87924267,18.30576583,13.06651417,12.49927851,38.3175656
09/26/2018,19.83382217,23.27834877,22.09101526,41.42897803,34.20874432,24.8464753,23.83109128,18.26885309,13.3702612,12.78983945,38.27349516
09/27/2018,19.88509857,24.31935504,23.04106561,41.13656527,35.15286092,25.87011252,24.82539499,19.03108375,13.88925838,13.28630624,38.31191208
09/28/2018,20.80943081,24.03189095,22.77159899,41.49432295,34.98069683,25.48451224,24.31601956,18.53005897,13.4469796,12.8632274,38.56855862
09/29/2018,20.5114352,24.22451888,22.97231531,41.09373684,34.75796831,25.86507082,24.51236182,18.43057677,13.36948915,12.78910092,38.31019284
09/30/2018,20.68507974,24.25539306,22.99645076,41.48028291,34.88199594,25.97657934,24.51989062,18.31132441,13.26559053,12.68971268,38.56682786
10/01/2018,20.76272704,24.0955088,22.85879364,41.07546894,34.69226533,25.79375226,24.40062456,18.30115697,13.25925462,12.68365183,38.30847368
10/02/2018,20.69446631,23.80355808,22.55767419,41.070874,34.51534277,25.53873923,24.25059097,18.27815094,13.2777208,12.70131636,37.78698698
10/03/2018,20.17755268,23.48193239,22.27351244,41.03311433,34.23247729,25.07873773,23.7417711,17.86677409,12.91957178,12.35871509,37.78698698
10/04/2018,20.0744464,23.62210874,22.40079838,41.06869694,34.62036618,25.32301296,23.90919612,17.96812569,12.94060226,12.37883261,37.78698698
10/05/2018,20.25477414,23.82504492,22.5711888,41.11188439,34.87494659,25.60872193,24.04968279,18.07370356,13.01663919,12.45156867,38.1701068
10/06/2018,20.40522914,23.35059985,22.12389265,41.06577549,34.68960659,25.38380282,23.79918088,17.88544755,12.88105766,12.32187292,36.72497558
10/07/2018,20.13429676,23.57147808,22.32646403,41.09148152,34.76848163,25.47332277,23.89510632,17.95753699,12.9329763,12.3715377,37.99926519
10/08/2018,20.17037429,23.79209718,22.52572247,41.1250871,35.03240801,25.81472414,24.33615365,18.28899079,13.17168855,12.59988712,37.98919023
10/09/2018,20.44611094,23.61184769,22.35953994,41.10771108,34.97830903,25.7560262,24.32222229,18.27852116,13.16414835,12.59267425,37.85737131
10/10/2018,20.29716587,23.43667232,22.19908461,41.07286765,34.67533729,25.54660404,24.16422571,18.15978431,13.07863435,12.51087254,37.80640909
10/11/2018,20.07805149,20.68827193,19.65918523,40.76095483,32.79168943,22.7955491,21.5407436,16.18819748,11.65870211,11.15258154,31.72805942
10/12/2018,18.19994362,21.2645826,20.2029972,40.80698155,32.9104437,23.15308551,21.83411183,16.40866819,11.8174846,11.30447106,32.32038035
10/13/2018,18.56537982,21.32751982,20.26678016,40.4367065,32.97941584,23.35070809,22.03733106,16.56139053,11.92747487,11.4096865,32.11780431
10/14/2018,18.70408512,21.09205401,20.04620336,40.42638896,32.99098268,23.1391572,21.82507283,16.40187524,11.81259233,11.29979117,32.11780431
10/15/2018,18.54856883,22.16941823,21.03361909,40.62679911,34.57025986,24.41090041,22.98671868,17.27486981,12.44132099,11.90122584,32.68950272
10/16/2018,19.64417824,22.14556043,21.04157443,40.22751958,34.56944299,24.37746842,22.90459834,17.21315513,12.39687422,11.85870856,32.48251165
10/17/2018,19.70788844,22.13438827,21.03889105,40.20782192,34.29286314,24.1688649,22.75896512,17.10370954,12.31805176,11.7833079,33.56396286
10/18/2018,19.72302989,21.78184814,20.70818798,40.52886262,33.93079795,23.87120078,22.51120503,16.91751405,12.1839542,11.6550317,33.22991297
10/19/2018,19.29292499,21.91140948,20.83006631,40.53460309,33.87603863,23.80826416,22.44083505,16.86462994,12.14586719,11.6185981,34.08935118
10/20/2018,19.22294982,22.00079671,20.91059712,40.54749585,34.00616448,23.95451358,22.58216176,16.97083912,12.22235879,11.69176909,34.05819015
10/21/2018,19.39746619,21.99422536,20.90722622,40.54014682,33.9698549,24.06893842,22.7192343,17.07385122,12.29654787,11.76273752,34.04259992
10/22/2018,19.36927874,21.92833588,20.84827106,40.5357519,33.98743664,23.96559487,22.608301,16.99048315,12.23650638,11.70530252,34.02700082
10/23/2018,19.29886199,21.99627658,20.91608651,40.53674838,33.93157608,24.05324678,22.71154693,17.06807404,12.29238716,11.75875743,34.13580963
10/24/2018,19.16303483,21.83361202,20.75457652,40.53905186,34.02989531,23.97551132,22.61723774,16.99719925,12.2413433,11.70992946,33.25318165
10/25/2018,19.17983351,21.76905052,20.69817939,40.52464772,33.92415128,23.91482072,22.56707534,16.95950144,12.21419343,11.6839582,33.16161606
10/26/2018,19.13668505,21.7722291,20.70155991,40.52285327,33.92293704,23.96648448,22.61582754,16.99613946,12.24058004,11.70919934,33.17330684
10/27/2018,19.16466525,21.68682639,20.61426844,40.8861438,33.95971229,23.94770069,22.59810233,16.9828187,12.23098646,11.70002222,32.14410257
10/28/2018,19.08744503,21.8829704,20.80519099,40.89561486,34.00121652,24.09075922,22.73309863,17.08427048,12.3040518,11.76991569,33.10734438
10/29/2018,19.19561115,21.09782165,20.08509885,40.77381451,33.15087032,23.08992314,21.78866575,16.37451476,11.79288738,11.28094164,31.81822172
10/30/2018,18.49028854,21.12611428,20.11054058,40.77623941,33.16216335,23.06506668,21.7652101,16.35688748,11.78019225,11.26879763,31.80664635
10/31/2018,18.64119539,21.12103773,20.11247779,40.39701658,33.07838566,23.20345164,21.89579623,16.45502495,11.85087063,11.33640775,31.77185881
11/01/2018,18.77654842,21.3565397,20.32273648,40.81117076,33.38790237,23.5048334,22.18019329,16.66875368,12.00479756,11.48365251,31.99008398
11/02/2018,18.85746141,21.75025395,20.68574196,40.83895444,33.46614338,23.80620444,22.46458024,16.88247481,12.15871903,11.63089202,32.04350847
11/03/2018,18.85746141,21.76300416,20.70000585,40.81943291,33.32978086,23.60325139,22.27306484,16.73854806,12.05506332,11.53173615,31.9068866
11/04/2018,19.00124928,22.5181883,21.40001021,40.50406658,33.5120977,24.12479968,22.76522071,17.10841071,12.32143753,11.78654669,31.9813847
11/05/2018,19.20976527,22.71925204,21.59570848,40.89317868,33.74286286,24.22573096,22.8604639,17.17998742,12.37298691,11.83585824,32.19898049
11/06/2018,19.5229373,23.73926016,22.56138454,40.96116678,34.07759326,25.18998076,23.77037237,17.86379752,12.86546535,12.3069575,32.4057139
11/07/2018,20.17942242,23.47323187,22.30620903,40.96283113,34.38770434,24.93897277,23.5335102,17.68579199,12.73726618,12.18432364,32.75059917
11/08/2018,20.22486295,22.84653344,21.7178952,40.89454126,33.94656714,24.33050828,22.95933638,17.2542916,12.42650061,11.88704883,32.3650698
11/09/2018,19.75800642,22.60940497,21.50987244,40.84637675,33.58645784,24.07479514,22.71803423,16.9098206,12.45295666,11.9842775,32.44280814
11/10/2018,19.51319163,22.82941164,21.71322684,40.87305546,33.71035799,24.21327614,22.84871098,17.10014402,12.53110304,12.03940136,32.47346282
11/11/2018,19.55731359,22.73925459,21.63530811,40.85647474,33.72113858,24.18374345,22.82084264,16.80602272,12.45266521,12.01269359,32.4761228
11/12/2018,19.55377586,22.47973432,21.40998239,40.44706032,33.5100929,24.04428159,22.68924031,16.63828667,12.52860915,12.13588797,32.42530032
11/13/2018,19.52472306,22.17840294,21.13463788,40.41378225,33.4480779,23.90399597,22.55686064,16.53225114,12.44393758,12.05337967,32.40993025
11/14/2018,19.35709965,19.53013825,17.72703162,39.16939155,30.01040243,21.27102538,20.07227392,14.50522027,11.12201007,10.83309105,30.55822034
11/15/2018,17.36698894,19.55201913,17.75194163,39.8323042,29.53429037,21.00312583,19.81947214,14.28631893,11.19123291,10.95711364,30.90610714
11/16/2018,17.16020947,18.96047238,17.23607464,39.76476941,29.15283007,20.50533425,19.24259242,13.87049113,10.86549289,10.63818807,30.63192917
11/17/2018,16.79151236,19.02289287,17.3088389,39.74292673,29.04166556,20.53141598,19.41994473,13.99833064,10.96563638,10.73623656,30.9733875
11/18/2018,16.8635032,19.2758958,17.52631341,40.16318422,29.40130463,20.68358595,19.59441287,14.12409118,11.06415129,10.83269055,31.41877819
11/19/2018,16.92120274,17.04484573,15.6329621,39.11635058,25.18040883,18.04490486,17.37817795,12.52657946,9.812735463,9.607454195,30.16016437
11/20/2018,16.02473714,14.85127621,13.71000542,37.97696694,22.91226808,16.36365918,15.73989293,11.34566697,8.887663939,8.701735059,28.64546073
11/21/2018,12.89535135,15.45497496,14.2274582,38.82709625,23.67304013,16.83994658,16.15117483,11.64212816,9.119897751,8.929110567,29.36366156
11/22/2018,13.52520948,14.48761515,13.37658678,38.92918417,22.42560311,15.7647147,15.06014143,10.85568688,8.503836497,8.325937242,28.89653769
11/23/2018,12.63376037,14.29203052,13.19943965,38.55054856,22.32867384,15.75680081,15.25344143,10.99740737,8.614853692,8.434631969,27.99599614
11/24/2018,12.57548951,12.98908932,12.04818391,38.23081299,19.79481045,14.12013663,13.72651068,9.909857495,7.762918069,7.60051874,26.75401392
11/25/2018,11.2108333,13.23586875,12.25813919,38.32232991,20.44314491,14.539444,14.10509007,10.17573052,7.971190537,7.804434172,26.77339142
